Substance,Author,Year,OutputID,Assessment,qualfier,value,unit,Population
Pyrethrins,EFSA,2013,2606,ADI,=,0.0400000000,mg/kg bw/day,Consumers
Pyrethrins,EFSA,2013,2606,ARfD,=,0.2000000000,mg/kg bw,Consumers
Pyridaben,EFSA,2010,1218,ADI,=,0.0100000000,mg/kg bw/day,Consumers
Pyridaben,EFSA,2010,1218,AOEL,=,0.0050000000,mg/kg bw/day,Workers
Pyridaben,EFSA,2010,1218,ARfD,=,0.0500000000,mg/kg bw,Consumers
Pyridalyl,EFSA,2013,2423,ADI,=,0.0300000000,mg/kg bw/day,Consumers
Pyridalyl,EFSA,2013,2423,AOEL,=,0.0200000000,mg/kg bw/day,Workers
Pyridate,EFSA,2014,2547,ADI,=,0.0360000000,mg/kg bw/day,Consumers
Pyridate,EFSA,2014,2547,AOEL,=,0.0360000000,mg/kg bw/day,Workers
Pyridate,EFSA,2014,2547,ARfD,=,0.4000000000,mg/kg bw/day,Consumers
Pyridoxine hydrochloride,EFSA FEEDAP,2010,179,UL,=,0.0250000000,g/person/day,Consumers - Adults
Pyridoxine hydrochloride,EFSA FEEDAP,2011,180,UL,=,25.0000000000,mg/day,Consumers - Adults
Pyrimethanil,EFSA,2006,1072,ADI,=,0.1700000000,mg/kg bw/day,Consumers
Pyrimethanil,EFSA,2006,1072,AOEL,=,0.1200000000,mg/kg bw/day,Workers
Pyriofenone,EFSA,2013,2201,ADI,=,0.0700000000,mg/kg bw/day,Consumers
Pyriofenone,EFSA,2013,2201,AOEL,=,0.1500000000,mg/kg bw/day,Workers
Pyriproxyfen,EFSA,2009,1192,ADI,=,0.1000000000,mg/kg bw/day,Consumers
Pyriproxyfen,EFSA,2009,1192,AOEL,=,0.0400000000,mg/kg bw/day,Workers
Pyriproxyfen,EFSA,2019,3271,AAOEL,=,0.4000000000,mg/kg bw/day,Workers
Pyriproxyfen,EFSA,2019,3271,ADI,=,0.0500000000,mg/kg bw/day,Consumers
Pyriproxyfen,EFSA,2019,3271,AOEL,=,0.0400000000,mg/kg bw/day,Workers
Pyriproxyfen,EFSA,2019,3271,ARfD,=,1.0000000000,mg/kg bw/day,Consumers
Pyrophosphoric acid salts,EFSA CEF,2013,2331,critical study not identified,,,,Consumers
Pyroxsulam,EFSA,2013,2217,ADI,=,0.9000000000,mg/kg bw/day,Consumers
Pyroxsulam,EFSA,2013,2217,AOEL,=,0.7000000000,mg/kg bw/day,Workers
Pyrrolidine,EFSA AFC,2008,2263,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Pyrrolidine,EFSA CEF,2011,2080,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Pyrrolidine,EFSA CEF,2015,2601,TTC Cramer Class II,=,9.0000000000,µg/kg bw/day,Consumers
Pyrrolidine,EFSA FEEDAP,2016,2769,MSI/FC,=,0.3000000000,mg/kg,Pigs
Pyrrolidine,EFSA FEEDAP,2016,2769,MSI/FC,=,0.3000000000,mg/kg,Poultry
Pyrrolidine,EFSA FEEDAP,2016,2769,MSI/FC,=,0.5000000000,mg/kg,Animal not used for food production - unspecified
Pyrrolidine,EFSA FEEDAP,2016,2769,MSI/FC,=,0.5000000000,mg/kg,Cattle
Pyrrolidine,EFSA FEEDAP,2016,2769,MSI/FC,=,0.5000000000,mg/kg,Salmons
Pyruvic acid,EFSA AFC,2009,2312,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
"Quaternary alkyl-ammonium salts with typical alkyl chain lengths of C8, C10 and C12",EFSA,2009,1170,critical study not identified,,,,Consumers
"Quaternary alkyl-ammonium salts with typical alkyl chain lengths of C8, C10 and C12",EFSA,2009,1170,critical study not identified,,,,Workers
Quillaia extract,EFSA FAF,2019,3221,ADI,=,3.0000000000,mg/kg bw/day,Consumers
Quillaja bark,EFSA FEEDAP,2016,2858,ADI,=,1.0000000000,mg/kg bw/day,Consumers
Quinmerac,EFSA,2010,1207,ADI,=,0.0800000000,mg/kg bw/day,Consumers
Quinmerac,EFSA,2010,1207,AOEL,=,0.0800000000,mg/kg bw/day,Workers
Quinmerac,EFSA,2010,1207,ARfD,=,0.3000000000,mg/kg bw,Consumers
Quinoclamine,EFSA,2007,1110,ADI,=,0.0020000000,mg/kg bw/day,Consumers
Quinoclamine,EFSA,2007,1110,AOEL,=,0.0300000000,mg/kg bw/day,Workers
Quinoclamine,EFSA,2007,1110,ARfD,=,0.0500000000,mg/kg bw,Consumers
Quinoline Yellow,EFSA ANS,2009,393,ADI,=,0.5000000000,mg/kg bw/day,Consumers
Quinoline Yellow,EFSA ANS,2015,2629,ADI,=,0.5000000000,mg/kg bw/day,Consumers
Quinoline Yellow,EFSA FEEDAP,2013,2352,ADI,=,0.5000000000,mg/kg bw/day,Consumers
Quinoline Yellow,EFSA FEEDAP,2013,2352,MSI/FC,=,22.0000000000,mg/kg,Cats as pet
Quinoline Yellow,EFSA FEEDAP,2013,2352,MSI/FC,=,26.0000000000,mg/kg,Dogs as pet
Quizalofop-P-ethyl,EFSA,2009,1168,ADI,=,0.0090000000,mg/kg bw/day,Consumers
Quizalofop-P-ethyl,EFSA,2009,1168,AOEL,=,0.0100000000,mg/kg bw/day,Workers
Quizalofop-P-tefuryl,EFSA,2009,1168,ADI,=,0.0130000000,mg/kg bw/day,Consumers
Quizalofop-P-tefuryl,EFSA,2009,1168,AOEL,=,0.0100000000,mg/kg bw/day,Workers
Quizalofop-P-tefuryl,EFSA,2009,1168,ARfD,=,0.1000000000,mg/kg bw,Consumers
RRR-alpha-Tocopherol,EFSA FEEDAP,2010,178,UL,ca.,300.0000000000,mg/day,Consumers
Rapeseed oil,EFSA,2013,1360,critical study not identified,,,,Consumers
Rapeseed oil,EFSA,2013,1360,critical study not identified,,,,Workers
Retinyl acetate,EFSA FEEDAP,2013,2169,critical study not identified,,,,Consumers
Retinyl acetate,EFSA FEEDAP,2013,2169,critical study not identified,,,,Workers
Retinyl palmitate,EFSA FEEDAP,2013,2169,critical study not identified,,,,Consumers
Retinyl palmitate,EFSA FEEDAP,2013,2169,critical study not identified,,,,Workers
Retinyl propionate,EFSA FEEDAP,2013,2169,critical study not identified,,,,Consumers
Retinyl propionate,EFSA FEEDAP,2013,2169,critical study not identified,,,,Workers
Riboflavin,EFSA ANS,2013,2368,ADI (group),<=,0.5000000000,mg/kg bw/day,Consumers
Riboflavin,EFSA FEEDAP,2014,2410,critical study not identified,,,,Consumers
Riboflavin,EFSA NDA,2017,2993,AI,=,0.4000000000,mg/day,Consumers - Infants 7-11 months
Riboflavin,EFSA NDA,2017,2993,AR,=,0.5000000000,mg/day,Consumers - Children 1-3 years
Riboflavin,EFSA NDA,2017,2993,AR,=,0.6000000000,mg/day,Consumers - Children 4-6 years
Riboflavin,EFSA NDA,2017,2993,AR,=,0.8000000000,mg/day,Consumers - Children 7-10 years
Riboflavin,EFSA NDA,2017,2993,AR,=,1.1000000000,mg/day,Consumers - Children 11-14 years
Riboflavin,EFSA NDA,2017,2993,AR,=,1.3000000000,mg/day,Consumers - Adults >=18 years
Riboflavin,EFSA NDA,2017,2993,AR,=,1.4000000000,mg/day,Consumers - Children 15-17 years
Riboflavin,EFSA NDA,2017,2993,AR,=,1.5000000000,mg/day,"Consumers - Adult women, pregnant"
Riboflavin,EFSA NDA,2017,2993,AR,=,1.7000000000,mg/day,"Consumers - Adult women, lactating"
Riboflavin,EFSA NDA,2017,2993,PRI,=,0.6000000000,mg/day,Consumers - Children 1-3 years
Riboflavin,EFSA NDA,2017,2993,PRI,=,0.7000000000,mg/day,Consumers - Children 4-6 years
Riboflavin,EFSA NDA,2017,2993,PRI,=,1.0000000000,mg/day,Consumers - Children 7-10 years
Riboflavin,EFSA NDA,2017,2993,PRI,=,1.4000000000,mg/day,Consumers - Children 11-14 years
Riboflavin,EFSA NDA,2017,2993,PRI,=,1.6000000000,mg/day,Consumers - Adults >=18 years
Riboflavin,EFSA NDA,2017,2993,PRI,=,1.6000000000,mg/day,Consumers - Children 15-17 years
Riboflavin,EFSA NDA,2017,2993,PRI,=,1.9000000000,mg/day,"Consumers - Adult women, pregnant"
Riboflavin,EFSA NDA,2017,2993,PRI,=,2.0000000000,mg/day,"Consumers - Adult women, lactating"
Riboflavin-5'-phosphate sodium,EFSA ANS,2013,2368,ADI (group),<=,0.5000000000,mg/kg bw/day,Consumers
Rimsulfuron,EFSA,2005,1059,ADI,=,0.1000000000,mg/kg bw/day,Consumers
Rimsulfuron,EFSA,2005,1059,AOEL,=,0.0700000000,mg/kg bw/day,Workers
Rimsulfuron,EFSA,2018,3108,AAOEL,=,1.0000000000,mg/kg bw/day,Workers
Rimsulfuron,EFSA,2018,3108,ADI,=,0.1000000000,mg/kg bw/day,Consumers
Rimsulfuron,EFSA,2018,3108,AOEL,=,0.0600000000,mg/kg bw/day,Workers
Rimsulfuron,EFSA,2018,3108,ARfD,=,1.7000000000,mg/kg bw/day,Consumers
Robenidine hydrochloride,EFSA CONTAM,2008,93,ADI,=,37.5000000000,µg/kg bw/day,Consumers
Robenidine hydrochloride,EFSA FEEDAP,2004,271,PNEC,=,36.0000000000,ng/L,Aquatic compartment
Robenidine hydrochloride,EFSA FEEDAP,2004,271,PNEC,=,180.0000000000,µg/kg,Soil compartment
Robenidine hydrochloride,EFSA FEEDAP,2004,271,critical study not identified,,,,Consumers
Robenidine hydrochloride,EFSA FEEDAP,2004,276,ADI,=,37.5000000000,µg/kg bw/day,Consumers
Robenidine hydrochloride,EFSA FEEDAP,2008,220,ADI,=,0.0375000000,mg/kg bw/day,Consumers
Robenidine hydrochloride,EFSA FEEDAP,2011,211,ADI,=,0.1100000000,mg/kg bw/day,Consumers
Robenidine hydrochloride,EFSA FEEDAP,2011,211,PNEC,=,36.0000000000,ng/L,Aquatic compartment
Robenidine hydrochloride,EFSA FEEDAP,2011,211,PNEC,>,1.0000000000,mg/kg,Soil compartment
Robenidine hydrochloride,EFSA FEEDAP,2019,3175,ADI,=,0.0550000000,mg/kg bw,Consumers
Robenidine hydrochloride,EFSA FEEDAP,2019,3175,PNEC,=,36.0000000000,µg/L,Aquatic compartment
Robenidine hydrochloride,EFSA FEEDAP,2019,3175,PNEC,=,1000.0000000000,µg/kg,Soil macroorganisms - earthworms
Robenidine hydrochloride,EFSA FEEDAP,2019,3175,PNEC,=,1000.0000000000,µg/kg,Terrestrial Plants
Robenidine hydrochloride,EFSA FEEDAP,2019,3175,PNEC,=,5000.0000000000,µg/kg,Aquatic compartment
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,26.0000000000,mg/kg,Cats as pet
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,33.0000000000,mg/kg,Chicken for meat production
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,45.0000000000,mg/kg,Turkeys for meat production
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,50.0000000000,mg/kg,Chicken for egg production
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,53.0000000000,mg/kg,Rabbits for meat production
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,60.0000000000,mg/kg,Pigs - less than 1 year old
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,72.0000000000,mg/kg,Pigs for meat production
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,86.0000000000,mg/kg,Cattle for milk production
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,94.0000000000,mg/kg,Pigs for reproduction
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,132.0000000000,mg/kg,Cattle for meat production
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,132.0000000000,mg/kg,Goat
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,132.0000000000,mg/kg,Horse
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,132.0000000000,mg/kg,Sheep
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,150.0000000000,mg/kg,Cattle for meat production - less than 1 year old
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,151.0000000000,mg/kg,Salmons
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,158.0000000000,mg/kg,Dogs as pet
Rosmarinic acid,EFSA FEEDAP,2020,3488,MSI/FC,=,587.0000000000,mg/kg,Fish
S-2-Butyl 3-methylbutanethioate,EFSA AFC,2009,2318,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,0.0600000000,mg/day,Chicken for egg production
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,0.0600000000,mg/day,Chicken for meat production
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,0.0600000000,mg/day,Salmons
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,0.0900000000,mg/day,Cats as pet
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,0.3600000000,mg/day,Turkeys for meat production
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,0.4500000000,mg/day,Dogs as pet
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,0.6000000000,mg/day,Pigs - less than 1 year old
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,3.0000000000,mg/day,Cattle for meat production - less than 1 year old
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,3.0000000000,mg/day,Pigs for meat production
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,6.0000000000,mg/day,Pigs for reproduction
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,12.0000000000,mg/day,Cattle for meat production
S-Furfuryl acetothioate,EFSA FEEDAP,2016,2768,MSI/FC,=,19.5000000000,mg/day,Cattle for milk production
S-Methyl butanethioate,EFSA FEEDAP,2013,2224,MSI/FC,=,1.0000000000,mg/kg,Pigs
S-Methyl butanethioate,EFSA FEEDAP,2013,2224,MSI/FC,=,1.0000000000,mg/kg,Poultry
S-Methyl butanethioate,EFSA FEEDAP,2013,2224,MSI/FC,=,1.5000000000,mg/kg,Cattle
S-Methyl butanethioate,EFSA FEEDAP,2013,2224,MSI/FC,=,1.5000000000,mg/kg,Salmons
S-Methyl butanethioate,EFSA FEEDAP,2013,2224,MSI/FC,>,1.5000000000,mg/kg,Animal not used for food production - unspecified
S-abscisic acid,EFSA,2013,2426,ADI,=,13.6000000000,mg/kg bw/day,Consumers
S-abscisic acid,EFSA,2013,2426,AOEL,=,6.8000000000,mg/kg bw/day,Workers
SEM,EFSA CONTAM,2015,2663,critical study not identified,,,,Consumers
Saccharin,EFSA,2014,2545,ADI,=,3.8000000000,mg/kg bw/day,Consumers
Saccharin,EFSA,2017,2929,ADI,=,3.8000000000,mg/kg bw/day,Consumers
Saccharin,EFSA,2017,2981,ADI,=,3.8000000000,mg/kg bw/day,Consumers
Salicylaldehyde,EFSA AFC,2008,2243,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,0.8000000000,mg/kg,Chicken for egg production
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,0.8000000000,mg/kg,Chicken for meat production
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,1.0000000000,mg/kg,Pigs - less than 1 year old
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,1.5000000000,mg/kg,Turkeys for meat production
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,1.6000000000,mg/kg,Cattle for milk production
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,1.7000000000,mg/kg,Pigs for meat production
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,1.7000000000,mg/kg,Pigs for reproduction
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cats as pet
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cattle for meat production
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,2.5000000000,mg/kg,Cattle for meat production - less than 1 year old
Salicylaldehyde,EFSA FEEDAP,2012,607,MSI/FC,=,3.0000000000,mg/kg,Dogs as pet
Salicylaldehyde,EFSA FEEDAP,2012,607,critical study not identified,,,,Workers
Salicylic acid,EFSA AFC,2008,2243,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Salinomycin sodium,EFSA CONTAM,2008,89,ADI,=,5.0000000000,µg/kg bw/day,Consumers
Salinomycin sodium,EFSA FEEDAP,2004,267,ADI,=,0.0050000000,mg/kg bw/day,Consumers
Salinomycin sodium,EFSA FEEDAP,2004,267,PNEC,=,3.7000000000,µg/L,Aquatic compartment
Salinomycin sodium,EFSA FEEDAP,2004,267,PNEC,=,26.0000000000,µg/kg,Soil compartment
Salinomycin sodium,EFSA FEEDAP,2004,267,critical study not identified,,,,Workers
Salinomycin sodium,EFSA FEEDAP,2004,277,PNEC,=,1.7000000000,µg/L,Aquatic compartment
Salinomycin sodium,EFSA FEEDAP,2004,277,PNEC,=,13.0000000000,µg/kg,Soil compartment
Salinomycin sodium,EFSA FEEDAP,2004,277,critical study not identified,,,,Workers
Salinomycin sodium,EFSA FEEDAP,2004,279,PNEC,=,1.1400000000,µg/L,Aquatic compartment
Salinomycin sodium,EFSA FEEDAP,2004,279,PNEC,=,53.0000000000,µg/kg,Soil compartment
Salinomycin sodium,EFSA FEEDAP,2004,279,critical study not identified,,,,Workers
Salinomycin sodium,EFSA FEEDAP,2005,274,ADI,=,0.0050000000,mg/kg bw/day,Consumers
Salinomycin sodium,EFSA FEEDAP,2005,274,PNEC,=,1.1000000000,µg/L,Aquatic compartment
Salinomycin sodium,EFSA FEEDAP,2005,274,PNEC,=,53.0000000000,µg/kg,Soil compartment
Salinomycin sodium,EFSA FEEDAP,2006,273,PNEC,=,1.7000000000,µg/L,Aquatic compartment
Salinomycin sodium,EFSA FEEDAP,2006,273,PNEC,=,13.0000000000,µg/kg,Soil compartment
Salinomycin sodium,EFSA FEEDAP,2006,273,critical study not identified,,,,Consumers
Salinomycin sodium,EFSA FEEDAP,2007,222,ADI,=,0.0050000000,mg/kg bw/day,Consumers
Salinomycin sodium,EFSA FEEDAP,2017,2902,ADI,=,0.0050000000,mg/kg bw,Consumers
Salinomycin sodium,EFSA FEEDAP,2017,2902,MSI/FC,=,50.0000000000,mg/kg,Chicken for egg production
Salinomycin sodium,EFSA FEEDAP,2017,2902,PNEC,=,45.1000000000,µg/kg,Soil compartment
Salinomycin sodium,EFSA FEEDAP,2017,2902,PNEC,=,69.8000000000,µg/L,Aquatic compartment
Salinomycin sodium,EFSA FEEDAP,2017,2902,PNEC,=,660.0000000000,µg/kg,Aquatic compartment
Salinomycin sodium,EFSA FEEDAP,2018,3071,ADI,=,0.0050000000,mg/kg bw,Consumers
Salinomycin sodium,EFSA FEEDAP,2018,3071,PNEC,=,45.1000000000,µg/kg,Soil compartment
Salinomycin sodium,EFSA FEEDAP,2018,3071,PNEC,=,69.8000000000,µg/L,Aquatic compartment
Salinomycin sodium,EFSA FEEDAP,2018,3071,PNEC,=,660.0000000000,µg/kg,Aquatic compartment
Santalyl acetate,EFSA CEF,2013,2327,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Santalyl acetate,EFSA CEF,2013,2376,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Santalyl acetate,EFSA CEF,2014,2561,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Santalyl phenylacetate,EFSA CEF,2013,2327,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Santalyl phenylacetate,EFSA CEF,2013,2376,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Santalyl phenylacetate,EFSA CEF,2014,2561,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Saxitoxins,EFSA CONTAM,2009,128,ARfD,=,0.5000000000,µg/kg bw/day,Consumers
Scansmoke SEF7525,EFSA FEEDAP,2012,201,MSI/FC,=,40.0000000000,mg/kg,Cats as pet
Scansmoke SEF7525,EFSA FEEDAP,2012,201,MSI/FC,=,40.0000000000,mg/kg,Dogs as pet
Scansmoke SEF7525,EFSA FEEDAP,2012,201,critical study not identified,,,,Workers
Sclareol,EFSA AFC,2009,2314,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Sclareol,EFSA CEF,2011,2071,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Sclareol,EFSA CEF,2015,2656,TTC Cramer Class I,=,30.0000000000,µg/kg bw/day,Consumers
Se-methyl-L-selenocysteine,EFSA ANS,2009,502,critical study not identified,,,,Consumers
Sea-algae extract,EFSA,2012,1304,critical study not identified,,,,Consumers
Sea-algae extract,EFSA,2012,1304,critical study not identified,,,,Workers
Sedaxane,EFSA,2012,1341,ADI,=,0.1100000000,mg/kg bw/day,Consumers
Sedaxane,EFSA,2012,1341,AOEL,=,0.2800000000,mg/kg bw/day,Workers
Sedaxane,EFSA,2012,1341,ARfD,=,0.3000000000,mg/kg bw,Consumers
Sedaxane,EFSA,2013,1359,ADI,=,0.1100000000,mg/kg bw/day,Consumers
Sedaxane,EFSA,2013,1359,AOEL,=,0.2800000000,mg/kg bw/day,Workers
Sedaxane,EFSA,2013,1359,ARfD,=,0.3000000000,mg/kg bw,Consumers
Selenious acid,EFSA ANS,2009,499,MSI/FC,=,0.5000000000,mg/kg,Animal for food production - unspecified
Selenium (total),EFSA CEF,2018,3030,AI,=,15.0000000000,µg/day,Consumers - Toddlers
Selenium (total),EFSA CEF,2018,3030,AI,=,70.0000000000,µg/day,Consumers - Adults
Selenium (total),EFSA FEEDAP,2016,2796,UL,=,60.0000000000,µg/day,Consumers - Children
Selenium (total),EFSA FEEDAP,2016,2796,UL,=,250.0000000000,µg/day,Consumers - Adolescents
Selenium (total),EFSA FEEDAP,2016,2796,UL,=,300.0000000000,µg/day,"Consumers - Adult women, lactating"
Selenium (total),EFSA FEEDAP,2016,2796,UL,=,300.0000000000,µg/day,"Consumers - Adult women, pregnant"
Selenium (total),EFSA FEEDAP,2016,2796,UL,=,300.0000000000,µg/day,Consumers - Adults
Selenium (total),EFSA NDA,2014,3309,AI,=,15.0000000000,µg/day,Consumers - Children 1-3 years
Selenium (total),EFSA NDA,2014,3309,AI,=,15.0000000000,µg/day,Consumers - Infants 7-11 months
Selenium (total),EFSA NDA,2014,3309,AI,=,20.0000000000,µg/day,Consumers - Children 4-6 years
Selenium (total),EFSA NDA,2014,3309,AI,=,35.0000000000,µg/day,Consumers - Children 7-10 years
Selenium (total),EFSA NDA,2014,3309,AI,=,55.0000000000,µg/day,Consumers - Children 11-14 years
Selenium (total),EFSA NDA,2014,3309,AI,=,70.0000000000,µg/day,Consumers - Adults >=18 years
Selenium (total),EFSA NDA,2014,3309,AI,=,70.0000000000,µg/day,Consumers - Children 15-17 years
Selenium (total),EFSA NDA,2014,3309,AI,=,70.0000000000,µg/day,Consumers - Pregnant women >= 18 years
Selenium (total),EFSA NDA,2014,3309,AI,=,85.0000000000,µg/day,Consumers - Lactating women >= 18 years
Selenium (total),SCF,2000,3389,UL,=,60.0000000000,µg/day,Consumers - Children 1-3 years
Selenium (total),SCF,2000,3389,UL,=,90.0000000000,µg/day,Consumers - Children 4-6 years
Selenium (total),SCF,2000,3389,UL,=,130.0000000000,µg/day,Consumers - Children 7-10 years
Selenium (total),SCF,2000,3389,UL,=,200.0000000000,µg/day,Consumers - Children 11-14 years
Selenium (total),SCF,2000,3389,UL,=,250.0000000000,µg/day,Consumers - Children 15-17 years
Selenium (total),SCF,2000,3389,UL,=,300.0000000000,µg/day,Consumers - Adults >=18 years
Selenium (total),SCF,2000,3389,UL,=,300.0000000000,µg/day,Consumers - Lactating women >= 18 years
Selenium (total),SCF,2000,3389,UL,=,300.0000000000,µg/day,Consumers - Pregnant women >= 18 years
Selenium-enriched yeast (Saccharomyces cerevisiae NCYC R397),EFSA FEEDAP,2016,2889,critical study not identified,,,,Workers
Semduramicin sodium,EFSA CONTAM,2008,91,ADI,=,1.2500000000,µg/kg bw/day,Consumers
Semduramicin sodium formulation (Aviax 5%),EFSA FEEDAP,2018,3088,ADI,=,0.0012500000,mg/kg bw/day,Consumers
Semduramicin sodium formulation (Aviax 5%),EFSA FEEDAP,2018,3088,PNEC,=,10.0000000000,µg/L,Aquatic compartment
Semduramicin sodium formulation (Aviax 5%),EFSA FEEDAP,2018,3088,PNEC,=,100.0000000000,µg/kg,Soil compartment
Semduramicin sodium formulation (Aviax 5%),EFSA FEEDAP,2018,3088,PNEC,=,130.0000000000,µg/kg,Soil compartment
Semduramicin sodium formulation (Aviax 5%),EFSA FEEDAP,2018,3088,PNEC,=,10200.0000000000,µg/kg,Aquatic compartment
Semicarbazide,EFSA AFC,2005,362,critical study not identified,,,,Consumers
Sepiolite,EFSA FEEDAP,2012,609,critical study not identified,,,,Consumers
Sepiolite,EFSA FEEDAP,2013,2215,MSI/FC,=,20000.0000000000,mg/kg,Animal for food production - unspecified
Sepiolite,EFSA FEEDAP,2013,2215,MSI/FC,=,20000.0000000000,mg/kg,Animal not used for food production - unspecified
Sepiolite,EFSA FEEDAP,2013,2215,MSI/FC,=,20000.0000000000,mg/kg,Aquatic animal for food production - unspecified
Sepiolite,EFSA FEEDAP,2013,2215,MSI/FC,=,20000.0000000000,mg/kg,Aquatic animal not used for food production - unspecified
Sepiolite,EFSA FEEDAP,2013,2215,critical study not identified,,,,Consumers
Sepiolite,EFSA FEEDAP,2013,2215,critical study not identified,,,,Workers
Sheep Fat,EFSA,2012,1324,critical study not identified,,,,Consumers
Sheep Fat,EFSA,2012,1324,critical study not identified,,,,Workers
"Silicic acid, magnesium-sodium-fluoride salt",EFSA AFC,2004,342,critical study not identified,,,,Consumers
Silicon dioxide coating (SiOx) formed from the monomers hexamethyldisiloxane and hexamethyldisilazane,EFSA AFC,2007,327,critical study not identified,,,,Consumers
Silthiofam,EFSA,2016,2867,ADI,=,0.0500000000,mg/kg bw/day,Consumers
Silthiofam,EFSA,2016,2867,AOEL,=,0.1000000000,mg/kg bw/day,Workers
Silthiofam,EFSA,2016,2867,ARfD,=,0.2000000000,mg/kg bw/day,Consumers
